"Year","State","State ANSI","Class","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value"
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FENPYROXIMATE","129131",0.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FLONICAMID","128016",0.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","FLUPYRADIFURONE","122304",0.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","HELICOVERPA ZEA NPV","107300",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","HEXYTHIAZOX","128849",0.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","IMIDACLOPRID","129099",0.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION","57701",2.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","METHOXYFENOZIDE","121027",0.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NALED","34401",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NEEM OIL","25006",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",2.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","NOVALURON","124002",0.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PETROLEUM DISTILLATE","63503",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","POTASSIUM SALTS","79021",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PYRETHRINS","69001",0.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PYRIDABEN","129105",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PYRIPROXYFEN","129032",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPINETORAM","110007",0.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPINOSAD","110003",0.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPIROMESIFEN","24875",0.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM","60109",0.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CAPRIC ACID","128955",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CAPRYLIC ACID","128919",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CAPSICUM OLEORESIN EXTRACT","70704",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","CHLOROPICRIN","81501",221.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","DICHLOROPROPENE","29001",77.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","FLUTRIAFOL","128940",0.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","GARLIC OIL","128827",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","HYDROGEN PEROXIDE","595",4.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","IRON PHOSPHATE","34903",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","METAM-POTASSIUM","39002",282
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","MINERAL OIL","63502",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","PAECILOMYCES FUMOSOR","115002",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","PEROXYACETIC ACID","63201",1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","POTASSIUM SILICATE","72606",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","OTHER","REYNOUTRIA SACHALINE","55809",0.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BLAD","30006",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID","128008",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN","81301",8.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","COPPER OCTANOATE","23306",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYFLUFENAMID","555550",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202",1.8
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503",1.8
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302",2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUXAPYROXAD","138009",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FOSETYL-AL","123301",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","ISOFETAMID","270000",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL","128857",2.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PENTHIOPYRAD","90112",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000",1.9
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508",5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","QUINOLINE","55459",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","SULFUR","77501",4.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TETRACONAZOLE","120603",1.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","THIRAM","79801",2.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112",2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE","128879",1.8
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","FLUMIOXAZIN","129034",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","GLYPHOSATE POT. SALT","103613",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","NAPROPAMIDE","103001",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","OXYFLUORFEN","111601",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","PARAQUAT","61601",8.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","HERBICIDE","PENDIMETHALIN","108501",1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ACEQUINOCYL","6329",1.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","AZADIRACHTIN","121701",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BEAUVERIA BASSIANA","128924",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENAZATE","586",1.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENTHRIN","128825",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523",1.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BT KURSTAKI EG7841","6453",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519",1.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BT SUB AIZAWAI GC-91","6426",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BUPROFEZIN","275100",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CANOLA OIL","11332",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329",1.9
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CYANTRANILIPROLE","90098",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","CYFLUMETOFEN","138831",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","DIAZINON","57801",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ETOXAZOLE","107091",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FENPROPATHRIN","127901",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FENPYROXIMATE","129131",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FLONICAMID","128016",1.8
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","FLUPYRADIFURONE","122304",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","HELICOVERPA ZEA NPV","107300",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","HEXYTHIAZOX","128849",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","IMIDACLOPRID","129099",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","MALATHION","57701",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","METHOXYFENOZIDE","121027",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","NALED","34401",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","NEEM OIL","25006",1.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","NOVALURON","124002",2.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PETROLEUM DISTILLATE","63503",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","POTASSIUM SALTS","79021",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PYRETHRINS","69001",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PYRIDABEN","129105",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PYRIPROXYFEN","129032",3.7
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","SPINETORAM","110007",1.5
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","SPINOSAD","110003",1.3
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","SPIROMESIFEN","24875",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","THIAMETHOXAM","60109",1.4
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","CAPRIC ACID","128955",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","CAPRYLIC ACID","128919",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","CAPSICUM OLEORESIN EXTRACT","70704",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","CHLOROPICRIN","81501",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","DICHLOROPROPENE","29001",1.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","FLUTRIAFOL","128940",1.6
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","GARLIC OIL","128827",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","HYDROGEN PEROXIDE","595",2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","IRON PHOSPHATE","34903",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","METAM-POTASSIUM","39002",1.2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","MINERAL OIL","63502",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","PAECILOMYCES FUMOSOR","115002",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","PEROXYACETIC ACID","63201",2
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","POTASSIUM SILICATE","72606",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800",49.1
2021,"CALIFORNIA","06","BEARING","APPLICATIONS","MEASURED IN NUMBER","AVG","OTHER","REYNOUTRIA SACHALINE","55809",1.3
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN","128810",18
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",48
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",11
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BLAD","30006",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102",7
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID","128008",10
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN","81301",45
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","COPPER OCTANOATE","23306",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYFLUFENAMID","555550",41
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL","288202",49
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID","90209",44
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL","71503",49
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUOPYRAM","80302",39
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUXAPYROXAD","138009",23
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FOSETYL-AL","123301",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","ISOFETAMID","270000",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MEFENOXAM","113502",11
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL","128857",44
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PENTHIOPYRAD","90112",25
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000",32
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508",3
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PROPICONAZOLE","122101",21
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",35
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL","288201",28
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","QUINOLINE","55459",37
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327",23.9
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","SULFUR","77501",88
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","TETRACONAZOLE","120603",38
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",29
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","THIRAM","79801",49
2021,"CALIFORNIA","06","BEARING","TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","TOTAL",NA,99
