"Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Class","Method","Marketing_channels","Utilizations","Category","Metric","Remark","Domain","Domain Category","Chemical_Number","Value","CV (%)"
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,5e-04,30.6
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,5,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SISKIYOU-SHASTA",20,"SISKIYOU","093",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,59.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"LOS ANGELES","037",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"LOS ANGELES","037",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"LOS ANGELES","037",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"LOS ANGELES","037",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"ORANGE","059",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,189,30.6
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"ORANGE","059",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,189,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"ORANGE","059",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"ORANGE","059",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,55,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,8,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,8,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"RIVERSIDE","065",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,59.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN BERNARDINO","071",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,30.6
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN BERNARDINO","071",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,10,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN BERNARDINO","071",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,7,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN BERNARDINO","071",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,7,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,51,30.6
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,51,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,5e-04,41.3
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,18,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,21,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SAN DIEGO","073",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,59.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,15684,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,101,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,102,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"SANTA BARBARA","083",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,59.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,11969,30.6
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,12027,29.7
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,58,41.3
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,77,34.9
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,77,35.2
"CENSUS",2022,"YEAR","COUNTY","CALIFORNIA","06","SOUTHERN CALIFORNIA",80,"VENTURA","111",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,8,59.7
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ADAMS","001",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ADAMS","001",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ADAMS","001",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ADAMS","001",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ARAPAHOE","005",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ARAPAHOE","005",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ARAPAHOE","005",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ARAPAHOE","005",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"EL PASO","041",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ELBERT","039",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,99.95
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ELBERT","039",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,71
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ELBERT","039",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","EAST CENTRAL",60,"ELBERT","039",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,99.95
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,71
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,68.9
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,4,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,6,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"BOULDER","013",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"JEFFERSON","059",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"JEFFERSON","059",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"JEFFERSON","059",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"JEFFERSON","059",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"LARIMER","069",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"LARIMER","069",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"LARIMER","069",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"LARIMER","069",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHEAST",20,"WELD","123",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN",10,"CHAFFEE","015",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"CONEJOS","021",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"CONEJOS","021",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"CONEJOS","021",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"CONEJOS","021",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"COSTILLA","023",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"COSTILLA","023",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"COSTILLA","023",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"COSTILLA","023",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"SAGUACHE","109",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"SAGUACHE","109",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"SAGUACHE","109",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SAN LUIS VALLEY",80,"SAGUACHE","109",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,0.05
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"FREMONT","043",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"PUEBLO","101",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"PUEBLO","101",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"PUEBLO","101",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHEAST",90,"PUEBLO","101",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,99.95
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,71
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"ACRES NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,68.9
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,4,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,7,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"DELTA","029",NA,NA,NA,NA,"OPERATIONS WITH AREA NON-BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,67.1
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"LA PLATA","067",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"LA PLATA","067",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,NA,NA
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"LA PLATA","067",NA,NA,NA,NA,"OPERATIONS WITH AREA BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,30.5
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"LA PLATA","067",NA,NA,NA,NA,"OPERATIONS WITH AREA GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,1,34.6
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"MESA","077",NA,NA,NA,NA,"ACRES BEARING",NA,NA,"TOTAL","NOT SPECIFIED",NA,2,99.95
"CENSUS",2022,"YEAR","COUNTY","COLORADO","08","SOUTHWEST",70,"MESA","077",NA,NA,NA,NA,"ACRES GROWN",NA,NA,"TOTAL","NOT SPECIFIED",NA,3,71
